score,word
-0.0644936627646701,从头
-0.9385963172360965,亏
-0.12098265300947633,放到
0.6839477778610153,开播
0.6981457569332362,完成
-0.5558535988924828,拖
0.5331398899098598,听听
-0.19678596527517667,确定
-0.8070712029544163,要冲
-0.10087015698009952,接
0.004047711416120129,圈
0.261318108348181,发型
-0.489238584692899,了不起
0.5526853320975638,完整
-0.2625301357280017,听到
0.7238987173670598,播出
0.22084252931752202,继续
-0.04678458106868487,软
-0.016654968099767676,下
0.684071811784996,成为
-0.1599742615574974,学
0.09043178469328701,飞
-1.0480823951640783,害怕
0.16670772405351844,驾驭
-0.4009923736947553,爆炸
0.23171107949024572,转
1.0660275330007127,真诚
-0.2947973696357894,正正
1.3732150264801497,最美
-0.2121596961974011,不见
0.26644169900716086,治愈
1.0745753279615122,拍摄
0.41574936005516516,搭
-0.02465218821186353,穿
-0.7517171794335901,受伤
-0.19218630349907317,染
-0.5920918532078234,舍不得
-0.04091181574114182,回头
0.32274266863651346,划水
-0.017533526249008186,看中
0.26500200899684595,正道
-0.08435319369401428,捡
-0.23613184477673613,养成
-0.06469845138216014,系
-0.00017312688477995054,感
-0.049907860271694776,测评
-0.07670294486503196,凑
0.4371729487144059,露
0.45211794499974456,拼
-0.4141838640490569,貌似
0.023983094877910185,攻
-0.46456137537274494,跑
-0.13905414039453484,录
0.053704939689484664,蹭
0.4519147400050693,谢
-0.6245248898734476,可言
-0.9538919531870373,砸
-0.42000510369996114,骗
0.8621454428054376,乐
-0.6640587386268353,睡
-0.21694534750158004,翻
0.21304343946746646,期望
0.07533165047947074,影响
-0.5614662741201959,便秘
0.5647674467557495,最高
0.7203618245057507,夸奖
0.5377150878182032,简单
0.6712127712658231,瞧瞧
0.7514698673395304,并存
-0.1478901919580065,切换
-0.48403072643579675,最多
-0.16604918235945038,属实
0.5350750586324918,组
1.2108747557895785,认可
0.38539721339917826,准
1.2909671810959673,完美
0.01542360970901523,捞
0.25417546564828475,比赛
0.7308815949669636,低调
0.9695695211090912,创作
0.033128457292293335,仔细
-0.46437269017972777,缺
0.39912643452131424,突破
0.5067620368972214,有空
0.14551206572054953,聊
-0.052598398184830676,甩头
-0.08152338264850723,算是
-0.06337618496042613,吃醋
0.527127963027569,带走
-0.560749239224677,掰
0.7688620879794457,谦虚
0.4387589339274305,最
0.4427111668854284,娶
-0.08681040771348983,飘
0.7796984639327253,属于
-0.17240380766232605,上升
1.0524651652189327,美好
-0.42315424525968115,完事
-0.03710886173609219,教
-0.020753445963783083,发光
0.05080193162951742,耳熟
-0.44427938200144623,嗑
-0.9938097207216995,虐
0.3056428164009523,待
-0.018390627367148367,初恋
1.2793808510426108,舒心
0.048430948626178374,画
0.2550865955619467,增加
-0.627768261925838,怂
-0.2694114172134367,扎
1.3364873865914961,放飞
-0.5751860490904733,挂
0.5283122687599281,巧
-0.48342500682171974,觉
-0.488721268507782,弱
0.3960754351992075,抓住
-1.2189525482319645,放过
0.3849026983305156,神似
0.19315387749508553,直播
0.24776001277890947,赚钱
-0.3101311675689912,写
0.844302546345584,朴实
0.3155715749768482,散发
-0.38948295946982914,异
-0.2225654792692945,趴
-0.08754242106689232,循环
-0.8509503814659171,跪
-0.06571589467102805,开头
-0.5432344649296378,哼哼
-0.6455637902219442,上头
0.29998168247256357,清晰
0.046607473468080765,打开
-0.16989599054855,清楚
0.9396652143795132,关注
0.003599371179508172,跟着
-1.4227248993998531,晕
-0.3924660132333707,撑
0.3881289782249362,兴奋
-0.011024469502222089,抱
0.016878748798735035,惊现
0.7443306924867277,富贵
0.38089982719152915,探
0.5925225866682345,工作
-0.2117033512340846,挖
-2.1375473836770684,救命
-0.6301021792143537,上班
-0.011367969824750173,放在
0.4185331738368812,愿意
0.6892838475401183,付出
0.1534190500807803,佩服
-0.3200644385247767,费
0.6045935204403861,伴舞
0.937382542564644,混血
-0.6241042579856089,点名
-0.82925711729235,关
0.05013971580346301,改名
-1.3683310788120733,好长
0.7060817469190388,涵
0.8221816289763639,超绝
-0.2796032730954399,改
0.42524471353505905,宣
1.1300851822405704,耀眼
0.20370051699505726,允许
0.38157926089308897,撑腰
0.7434417002837751,相爱
-0.19486707959033314,放弃
-0.655416764390752,撕
1.242432244083344,贴心
0.012054903554735565,点心
-1.2486703551265304,后悔
-0.33847838608145286,帮
0.5780220098484278,争取
-0.2018079270375722,远
0.38383678080059286,阔
0.5780625842523422,犀利
-0.2914116788328757,一大
0.3839899131962922,有心
-0.35655981164177863,尖锐
0.048752365509591646,负责
0.07167182764588312,认清
-0.12712498347291462,想法
0.5968065445918415,改变
-0.11528372599871725,回来
0.2706792313062488,抱抱
-0.6919941446636797,输
-0.39826658382500846,变成
-0.43127559485924377,占
0.02138418039273615,留
0.4025112196090966,软软
0.06646555083239634,改成
0.47912347698393826,聪明
0.6123672106749811,怜爱
0.9833888434222231,实现
0.676314092274837,昭
-0.20422988251007235,失去
0.8442832124958117,高贵
0.44346105341165004,透明
0.4167653632471053,尝试
0.09471930882902119,直白
-0.06723261960802969,偷
-1.211986340640453,退
0.1583353869346496,照
-1.0999885833382448,没法
0.2560129973729163,细
0.14643588657046805,憨
-0.2711537592189043,练
-0.31459958516573605,站
0.8497471080612098,合作
-0.4829776157378881,啃
0.3442968079912611,可燃
0.8375915240718212,腼腆
0.04845283854516793,练习
1.4242246152883662,憨笑
-0.9087956355163673,磕
0.2901164275758675,实诚
0.9124342249367061,均匀
0.06642716832142084,重
-0.5182005905176439,欠
-0.16201868763418042,唠
0.48340354779309286,威猛
-0.21541305156599258,可笑
-0.9538655518166482,破
0.38534058801566917,精
1.116878333892648,真美
-0.37324981774772226,平均
-1.337882451256433,摔
-0.6808112141411128,摔倒
1.1493780375267284,爱丽
0.7024497627976766,滑
0.09973365230479066,看破
1.1700952020772475,配有
-0.05518321428215868,忘不了
0.09803045650795064,接受
-0.24904225050473167,反驳
0.26198404638543266,无敌
-0.07883971925774363,拿出
0.11069772263760828,做到
-0.407767620305886,停止
-0.537623887730348,锁
-0.010193971884707585,剃
-0.23594081411941645,化
-0.7321288759404079,删
-0.8014488414158591,断
0.11072875608795918,得
0.21890159782672405,成
1.2688269653344224,演绎
0.3522516085673479,挑战
0.1493651684483815,戴
1.0469395760720128,超强
0.8310199893557277,担当
-0.5298358843880553,抓
-0.24202377692229474,翻译
0.21265722745903326,值
-0.7467954569377204,救
-0.5397773663212144,反应
0.2544268085222613,刺激
0.2971577978559109,发
-2.297230792402204,救救
1.191174999825489,出彩
0.010916150258022556,出头
0.5922086679860455,处处
0.66302128634165,成熟
-0.2092792729201939,帮帮
0.4912258194256955,开课
-0.29632151766390147,甩
0.41078011239477047,招
0.7959709765579144,懂得
0.37124756759763183,选择
-0.584479150052404,渲
-0.09211654335351237,排
-0.03785196618103946,戳
1.2586244851563702,选出
0.9479537451533087,放松
0.4556963569938567,做好
-1.1428375091347003,难过
-0.6317466286785433,彻底
-0.3529079692826041,看书
-0.15068535895232943,吊
0.4841034187411971,瞧
0.4333084140940887,结婚
0.7853954391655658,拥抱
0.6082767807398484,欣慰
0.43681352905080156,稀罕
-1.572522727552814,劳资
-0.7713606472377379,发热
-1.1583378113422271,得罪
-0.022308042399926658,遗憾
-0.4709000870639241,发呆
0.9726152671867636,善于
0.45701093689270433,表达
0.7253932303055083,亮
0.10129829841821643,假发
-0.7927622362156252,整组
0.14044089532541987,强烈
0.6682267588536754,回报
-0.3762612089518025,偏
0.5472978795867312,友好
0.6258726549151019,炫
1.7729285189699346,超可
-0.5941412518153913,瞪
-0.4837344644407108,担心
0.19627845234520397,看上去
1.707453373186754,捧场
-0.004037865662662485,感染
-0.1314928641292363,切
-0.20655947720125725,造谣
0.5053275971748892,积极
-0.5457151403249961,上课
-0.18145555255096552,蹦
-0.6530714723462656,睡着
0.3914289347971849,安
0.9274146368987033,团结
-0.228304606779081,认输
0.48686323002044174,齐
1.0888759948852018,健康
-0.2805310465196503,分组
0.6118766383730279,绝世
0.1877613057507896,配置
0.272073187934971,采访
0.05205754103530337,燃
-0.47927216209987666,爬
0.6565159294489986,问好
-0.20378530881100146,反
-0.10192295003535874,抱歉
-0.2693785808924753,嘲笑
-0.2750184517783095,听见
-0.5006645514657246,吵架
-0.24494158179553463,盗
-0.25673689026863583,离开
-0.15309795304374801,淡定
-0.6754401065319162,瞧不起
-0.23729695622607574,回
0.338875008524696,直拍
-0.8502997273746129,硬
0.19354953841681546,卷发
0.16974269446901816,黄
0.8751305447427263,乐观
-0.1824023763570553,姓
0.027656998268065176,近
0.8214600923561918,演出
0.6709288869685851,能够
1.041030738038156,捧
0.5086316804048778,符合
0.08814107880354248,放开
-0.012572307527777113,來
-0.2720280822706305,勉强
-0.4751258454930456,紧
-0.37030222788924116,下降
-1.0896975712499453,咬
0.5991466597150262,遇见
-0.5082985526909785,劝
1.141369422774234,帮忙
0.8797541222838037,好美
0.31163731640078,显得
-1.5430904655770257,肿
0.5987854950629046,捕捉
-0.1963366552041163,淡
-0.015390891141420143,对视
1.125002268423938,平淡
1.4449872395256238,接地
1.2601003106644526,愿
0.33906648670270656,尖
-0.2561625937798709,呼吸
-0.14766697858484618,说来
0.43901041739053354,找到
0.5981892859893667,欢喜
0.382632339902896,圆
0.6498354325000154,坠
0.33083345259009733,清
0.5321557321841182,主持
-0.2750282242660819,自负
0.589679737782542,试试
0.12729795914676229,预测
-0.27658372574534057,揣测
0.3935046995458697,舍
-0.24695142244537518,吸
1.3856731831713183,展现
0.05822783105837546,散
0.9854700862678678,鼓掌
-0.03186192812901434,争
-1.101715697109308,活该
0.9394617750548546,行走
-0.9038361044421903,喘
0.3953008041017762,符
-0.002006398133868388,疑惑
0.6684129383777895,统一
-0.44834553248633496,不成
0.20685798665741015,涮
-0.4892405892794308,压
-0.08512506827569827,升
-0.20228543785748315,承认
0.24135532951741662,慢走
0.08400358100487273,腻
-1.2822121692607746,严重
-0.29297042291605047,幸好
0.24865632305781493,发言
0.08716675022936428,宣布
0.301884370750024,如
-0.7927732101918068,强行
0.2003497481568716,惊人
-0.1253177475335265,斩
0.27874603528645914,见到
0.06150452548959129,溜
-0.1307731964884767,超过
0.44549104598254974,觉醒
0.25964468054427325,扫
-1.1263839362008674,煎熬
-0.12571393579673829,扣
0.43361482612364083,品
0.035365007078333024,播放
-0.5873395133643393,抠
-0.13966859302814613,凑数
-0.4612264310229478,不足
0.3826831867480114,寄
0.4755056786873205,生命
-0.7190259356025905,杀死
0.528847590546801,游
-0.5916945581963984,受
-0.36231938006830516,败
0.9224831649181475,模特
0.44108787175709496,发出
0.05509248556030679,支撑
-1.1958165041123139,打算
0.6074197976791184,善待
1.7797231285919068,搭配
-0.12100424424258857,解说
-0.7699101417419681,克制
-0.2620676849231419,借
-0.9218377805753596,憋
0.40113463946088135,生活
0.34108552653706486,打扮
-0.6022337227219392,揪
-0.7118508542288053,排挤
0.603055503142293,热闹
0.888642289895803,愿望
0.20299347971511628,着想
0.8011888529269762,难忘
-0.10736410086540824,得来
-0.031542556948722,馋
1.1228707197103658,即
-0.7180211393279924,敲敲
0.222292525486704,可见
-0.3801677628191198,退出
-0.24099551117576098,闯
1.3660633151383306,清新
0.4696932348162856,知识
0.6726204660383213,采
-0.5225562286826068,试
-0.5071048531198277,拔
0.46370117738608546,开启
0.18721510512661127,奇妙
0.3512336435043277,走走
-0.06710234737033319,换成
0.8312498699231157,寻找
0.5098772604450811,框
1.2302980821590246,微笑
-0.043829117443058604,回答
-0.2674286236113799,震惊
0.7119685368586609,清纯
-0.9246416267164788,遭
-0.7583836736951947,失败
-1.1464085327388798,吃药
1.3498784843668357,带动
0.2922499445975192,抽
1.3835335759694183,收获
-0.8199443413818791,羞耻
-0.4710621244705576,捂
0.29050395734110346,活跃
0.6251740942724711,心善
0.3891066760390378,进入
-0.04034655164707004,刁难
0.360839303572932,解放
-0.41655548476276083,帮助
0.8635664352955923,充满
-0.12485967145836481,指
-0.17339156774606876,矫情
0.4975511071968309,正面
-0.21573620045919487,要强
0.8371913903431523,前行
0.4841116671789793,胜负
-0.11560188635950748,否认
1.256378114661266,满足
-0.08573842184249666,休息
-1.233183335104918,窒息
0.2676765439097034,承
-0.0899378567318703,寒
-0.14651228950074022,顶
0.08529408968782429,托
-0.25159487465776403,想见
-0.003544317536199021,预言
0.20101320199504297,炒
-0.30280637021070844,塌
0.6522080683448035,协调
-0.3733280338817232,松懈
0.29322705180045777,放下
-0.01251380038590639,瞅
-0.8190204161153964,嫌弃
0.16919956446231987,奔跑
-0.6659100607431305,熬夜
0.47703322139822585,看得出
1.119568542343719,成长
0.06729814359540207,否定
1.5350745313611116,笑醒
1.67781451663059,闪耀
0.5862043341398213,发亮
-0.8941628202137368,委屈
0.17232802339845504,隐藏
0.44611020280920927,拍手
0.1725927658764585,噘嘴
-0.977870064330314,自责
0.7262588906073166,归来
0.3028296588501651,掀起
-0.798945147180658,抛弃
0.06261699833272497,复仇
-0.6718226023794145,买不起
-0.1411329876595973,舍得
0.5129519695008946,正确
0.21917281978709519,吝
-0.2996505842431951,跑调
-0.11863148436877399,支配
-0.6750585868382218,恐惧
-0.1227372805379026,摸
0.524950877368121,惊呆
0.5004157969878082,钓
1.4934218722393506,妩媚
0.27415167235333493,显眼
-0.2445049130887417,处理
0.7481139177692705,着迷
0.05269424448154655,染发
0.21637824818841794,找回
0.19962760700275559,发展
0.025545475238156867,留下来
0.38329457761953567,奉陪
1.1235557026028185,妖娆
0.7285244809462849,乖巧
-0.10870679429451399,错过
0.8985167052657369,在场
0.8283905547016008,懂事
0.5068930428782747,下凡
-0.8010378760818954,迟到
-0.5144694493400919,剩
0.15931706041619556,留下
-0.5424936894969365,邋遢
0.030014305132204266,蛊惑
-0.1890435102065746,还给
0.4235939956859543,浅
-0.6971487345031661,承受
-0.5518806979063705,流
0.3259017838334225,截
0.059279954294299,收起
-1.2861972378875937,心碎
0.45822615002753075,清冷
0.28985862465853823,感触
-0.0684633210836782,逆
0.3925001137543403,摇摆
-0.16108206120621943,巨
-0.32548405290571425,绷
1.2658181575529435,上扬
-0.044740203519934754,奈
0.21730160267974824,轮回
0.42835034039832076,正好
-0.9142096098229295,难看
-0.509623024770898,惊雷
0.6947602193181682,喷饭
-0.03889804563823737,集
-0.20624473336843815,进出
-1.2311377338996388,要命
